timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1751382000663,33,GET Museum Recommendations,200,,Thread Group 1-3,text,true,,37238,328,3,3,http://137.43.49.25:443/api/pois?poiTypeName=museum&dateTime=2025-07-13T09:30:00.000000Z&limit=1000&transitType=bus&latitude=40.728&longitude=-73.999,33,0,0
1751382000678,22,Post Logout,200,,Thread Group 1-2,,true,,498,317,3,3,http://137.43.49.25:443/api/logout,22,0,0
1751382000678,25,GET Museum Recommendations,200,,Thread Group 1-1,text,true,,37238,328,3,3,http://137.43.49.25:443/api/pois?poiTypeName=museum&dateTime=2025-07-13T09:30:00.000000Z&limit=1000&transitType=bus&latitude=40.728&longitude=-73.999,22,0,0
1751382000697,34,POST Museum Travel Plan,201,,Thread Group 1-3,text,true,,634,492,3,3,http://137.43.49.25:443/api/userplans,33,0,0
1751382000703,28,POST Museum Travel Plan,201,,Thread Group 1-1,text,true,,634,492,3,3,http://137.43.49.25:443/api/userplans,27,0,0
1751382000732,185,GET Park Recommendations,200,,Thread Group 1-1,text,true,,245636,349,3,3,http://137.43.49.25:443/api/pois?poiTypeName=park&dateTime=2025-07-13T11:00:00.779042Z&limit=1000&transitType=walk&latitude=40.69913810666333&longitude=-74.03949152484903,45,0,0
1751382000700,217,Post Login,200,,Thread Group 1-2,,true,,490,233,3,3,http://137.43.49.25:443/api/login,217,0,0
1751382000732,230,GET Park Recommendations,200,,Thread Group 1-3,text,true,,245636,349,3,3,http://137.43.49.25:443/api/pois?poiTypeName=park&dateTime=2025-07-13T11:00:00.779042Z&limit=1000&transitType=walk&latitude=40.69913810666333&longitude=-74.03949152484903,112,0,0
1751382000918,47,GET CSRF Token,200,,Thread Group 1-2,text,true,,564,185,3,3,http://137.43.49.25:443/api/csrf-token,47,0,0
1751382000918,51,POST Park Travel Plan,201,,Thread Group 1-1,text,true,,632,483,3,3,http://137.43.49.25:443/api/userplans,51,0,0
1751382000963,29,POST Park Travel Plan,201,,Thread Group 1-3,text,true,,632,483,3,3,http://137.43.49.25:443/api/userplans,27,0,0
1751382000965,28,Delete Account,204,,Thread Group 1-2,,true,,393,317,3,3,http://137.43.49.25:443/api/user,0,0,0
1751382000994,20,GET POI Types,200,,Thread Group 1-2,text,true,,700,130,3,3,http://137.43.49.25:443/api/poitypes,12,0,0
1751382001020,20,GET POI Types,200,,Thread Group 1-4,text,true,,700,130,4,4,http://137.43.49.25:443/api/poitypes,20,0,7
1751382001015,71,GET Weather,200,,Thread Group 1-2,text,true,,18980,163,4,4,http://137.43.49.25:443/api/weather?latitude=40.728&longitude=-73.999,68,0,0
1751382001087,14,GET Zone Busyness,200,,Thread Group 1-2,text,true,,487,185,4,4,http://137.43.49.25:443/api/zones/114?predictedHours=3&dateTime=2025-07-13T09:00:00.000000Z,14,0,0
1751382001041,77,GET Weather,200,,Thread Group 1-4,text,true,,18980,163,4,4,http://137.43.49.25:443/api/weather?latitude=40.728&longitude=-73.999,70,0,0
1751382001119,10,GET Zone Busyness,200,,Thread Group 1-4,text,true,,487,185,4,4,http://137.43.49.25:443/api/zones/114?predictedHours=3&dateTime=2025-07-13T09:00:00.000000Z,10,0,0
1751382001102,145,Post Account,201,,Thread Group 1-2,text,true,,582,247,4,4,http://137.43.49.25:443/api/register,145,0,0
1751382000970,301,GET List of Recommendations,200,,Thread Group 1-1,text,true,,1217,1360,4,4,http://137.43.49.25:443/api/pois/recommendation,290,0,0
1751382001129,177,Post Account,201,,Thread Group 1-4,text,true,,582,247,4,4,http://137.43.49.25:443/api/register,177,0,0
1751382001271,53,POST Travel Plans,201,,Thread Group 1-1,text,true,,1048,979,4,4,http://137.43.49.25:443/api/userplans/multiple,53,0,0
1751382001325,23,Delete Museum Travel Plan,204,,Thread Group 1-1,,true,,393,295,4,4,http://137.43.49.25:443/api/userplans/3244,0,0,0
1751382000992,365,GET List of Recommendations,200,,Thread Group 1-3,text,true,,1217,1360,4,4,http://137.43.49.25:443/api/pois/recommendation,360,0,0
1751382001349,35,Delete Parts of Travel Plan,204,,Thread Group 1-1,,true,,393,303,4,4,http://137.43.49.25:443/api/userplans,0,0,0
1751382001248,150,Post Login,200,,Thread Group 1-2,,true,,490,233,4,4,http://137.43.49.25:443/api/login,150,0,0
1751382001358,42,POST Travel Plans,201,,Thread Group 1-3,text,true,,1048,979,4,4,http://137.43.49.25:443/api/userplans/multiple,42,0,0
1751382001385,16,GET Travel Plans,200,,Thread Group 1-1,text,true,,932,268,4,4,http://137.43.49.25:443/api/userplans,16,0,0
1751382001399,11,GET CSRF Token,200,,Thread Group 1-2,text,true,,564,185,4,4,http://137.43.49.25:443/api/csrf-token,11,0,0
1751382001307,109,Post Login,200,,Thread Group 1-4,,true,,490,233,4,4,http://137.43.49.25:443/api/login,109,0,0
1751382001402,15,PUT Travel Plan,200,,Thread Group 1-1,text,true,,632,462,4,4,http://137.43.49.25:443/api/userplans/3246,15,0,0
1751382001401,19,Delete Museum Travel Plan,204,,Thread Group 1-3,,true,,393,295,4,4,http://137.43.49.25:443/api/userplans/3245,0,0,0
1751382001416,9,GET CSRF Token,200,,Thread Group 1-4,text,true,,564,185,4,4,http://137.43.49.25:443/api/csrf-token,9,0,0
1751382001418,11,Post Logout,200,,Thread Group 1-1,,true,,498,317,4,4,http://137.43.49.25:443/api/logout,11,0,0
1751382001410,27,Post User Picture,201,,Thread Group 1-2,text,true,,578,9344,4,4,http://137.43.49.25:443/api/user/picture,27,0,0
1751382001421,23,Delete Parts of Travel Plan,204,,Thread Group 1-3,,true,,393,303,4,4,http://137.43.49.25:443/api/userplans,0,0,0
1751382001425,24,Post User Picture,201,,Thread Group 1-4,text,true,,578,9326,4,4,http://137.43.49.25:443/api/user/picture,24,0,0
1751382001437,14,GET User Details,200,,Thread Group 1-2,text,true,,620,231,4,4,http://137.43.49.25:443/api/user,13,0,0
1751382001445,15,GET Travel Plans,200,,Thread Group 1-3,text,true,,932,268,4,4,http://137.43.49.25:443/api/userplans,14,0,0
1751382001451,15,GET User Picture,200,,Thread Group 1-2,bin,true,,9295,231,4,4,http://137.43.49.25:443/api/user/picture/user_611_istockphoto-1337144146-612x612.jpg,15,0,0
1751382001449,18,GET User Details,200,,Thread Group 1-4,text,true,,620,231,4,4,http://137.43.49.25:443/api/user,18,0,0
1751382001467,15,GET User Picture,200,,Thread Group 1-4,bin,true,,9295,231,4,4,http://137.43.49.25:443/api/user/picture/user_612_istockphoto-1337144146-612x612.jpg,14,0,0
1751382001460,24,PUT Travel Plan,200,,Thread Group 1-3,text,true,,632,462,4,4,http://137.43.49.25:443/api/userplans/3247,24,0,0
1751382001484,9,Post Logout,200,,Thread Group 1-3,,true,,498,317,4,4,http://137.43.49.25:443/api/logout,9,0,0
1751382001429,109,Post Login,200,,Thread Group 1-1,,true,,490,233,4,4,http://137.43.49.25:443/api/login,109,0,0
1751382001539,10,GET CSRF Token,200,,Thread Group 1-1,text,true,,564,185,4,4,http://137.43.49.25:443/api/csrf-token,10,0,0
1751382001549,20,Delete Account,204,,Thread Group 1-1,,true,,393,317,4,4,http://137.43.49.25:443/api/user,0,0,0
1751382001569,15,GET POI Types,200,,Thread Group 1-1,text,true,,700,130,4,4,http://137.43.49.25:443/api/poitypes,15,0,0
1751382001466,121,PUT User Details,200,,Thread Group 1-2,text,true,,620,310,4,4,http://137.43.49.25:443/api/user,120,0,0
1751382001587,35,GET Museum Recommendations,200,,Thread Group 1-2,text,true,,37238,328,4,4,http://137.43.49.25:443/api/pois?poiTypeName=museum&dateTime=2025-07-13T09:30:00.000000Z&limit=1000&transitType=bus&latitude=40.728&longitude=-73.999,30,0,0
1751382001482,145,PUT User Details,200,,Thread Group 1-4,text,true,,620,310,4,4,http://137.43.49.25:443/api/user,145,0,0
1751382001494,133,Post Login,200,,Thread Group 1-3,,true,,490,233,4,4,http://137.43.49.25:443/api/login,133,0,0
1751382001629,9,GET CSRF Token,200,,Thread Group 1-3,text,true,,564,185,4,4,http://137.43.49.25:443/api/csrf-token,9,0,0
1751382001622,20,POST Museum Travel Plan,201,,Thread Group 1-2,text,true,,634,492,4,4,http://137.43.49.25:443/api/userplans,20,0,0
1751382001584,77,GET Weather,200,,Thread Group 1-1,text,true,,18980,163,4,4,http://137.43.49.25:443/api/weather?latitude=40.728&longitude=-73.999,77,0,0
1751382001628,49,GET Museum Recommendations,200,,Thread Group 1-4,text,true,,37238,328,4,4,http://137.43.49.25:443/api/pois?poiTypeName=museum&dateTime=2025-07-13T09:30:00.000000Z&limit=1000&transitType=bus&latitude=40.728&longitude=-73.999,33,0,0
1751382001639,38,Delete Account,204,,Thread Group 1-3,,true,,393,317,4,4,http://137.43.49.25:443/api/user,0,0,0
1751382001661,62,GET Zone Busyness,200,,Thread Group 1-1,text,true,,487,185,4,4,http://137.43.49.25:443/api/zones/114?predictedHours=3&dateTime=2025-07-13T09:00:00.000000Z,62,0,0
1751382001643,141,GET Park Recommendations,200,,Thread Group 1-2,text,true,,245636,349,4,4,http://137.43.49.25:443/api/pois?poiTypeName=park&dateTime=2025-07-13T11:00:00.779042Z&limit=1000&transitType=walk&latitude=40.69913810666333&longitude=-74.03949152484903,44,0,0
1751382001679,105,GET POI Types,200,,Thread Group 1-3,text,true,,700,130,4,4,http://137.43.49.25:443/api/poitypes,105,0,0
1751382001678,106,POST Museum Travel Plan,201,,Thread Group 1-4,text,true,,634,492,4,4,http://137.43.49.25:443/api/userplans,106,0,0
1751382001785,36,POST Park Travel Plan,201,,Thread Group 1-2,text,true,,632,483,4,4,http://137.43.49.25:443/api/userplans,36,0,0
1751382001785,80,GET Weather,200,,Thread Group 1-3,text,true,,18980,163,4,4,http://137.43.49.25:443/api/weather?latitude=40.728&longitude=-73.999,80,0,0
1751382001723,144,Post Account,201,,Thread Group 1-1,text,true,,553,247,4,4,http://137.43.49.25:443/api/register,143,0,0
1751382001865,30,GET Zone Busyness,200,,Thread Group 1-3,text,true,,487,185,4,4,http://137.43.49.25:443/api/zones/114?predictedHours=3&dateTime=2025-07-13T09:00:00.000000Z,30,0,0
1751382001785,158,GET Park Recommendations,200,,Thread Group 1-4,text,true,,245636,349,4,4,http://137.43.49.25:443/api/pois?poiTypeName=park&dateTime=2025-07-13T11:00:00.779042Z&limit=1000&transitType=walk&latitude=40.69913810666333&longitude=-74.03949152484903,62,0,0
1751382001943,25,POST Park Travel Plan,201,,Thread Group 1-4,text,true,,632,483,4,4,http://137.43.49.25:443/api/userplans,25,0,0
1751382001895,135,Post Account,201,,Thread Group 1-3,text,true,,582,247,4,4,http://137.43.49.25:443/api/register,135,0,0
1751382001868,206,Post Login,200,,Thread Group 1-1,,true,,490,233,4,4,http://137.43.49.25:443/api/login,206,0,74
1751382002074,15,GET CSRF Token,200,,Thread Group 1-1,text,true,,564,185,4,4,http://137.43.49.25:443/api/csrf-token,15,0,0
1751382002090,21,Post User Picture,201,,Thread Group 1-1,text,true,,578,9350,4,4,http://137.43.49.25:443/api/user/picture,21,0,0
1751382002111,17,GET User Details,200,,Thread Group 1-1,text,true,,620,231,4,4,http://137.43.49.25:443/api/user,17,0,0
1751382002128,16,GET User Picture,200,,Thread Group 1-1,bin,true,,9295,231,4,4,http://137.43.49.25:443/api/user/picture/user_613_istockphoto-1337144146-612x612.jpg,13,0,0
1751382002032,130,Post Login,200,,Thread Group 1-3,,true,,490,233,4,4,http://137.43.49.25:443/api/login,130,0,0
1751382001821,374,GET List of Recommendations,200,,Thread Group 1-2,text,true,,1217,1360,4,4,http://137.43.49.25:443/api/pois/recommendation,338,0,0
1751382002163,33,GET CSRF Token,200,,Thread Group 1-3,text,true,,564,185,4,4,http://137.43.49.25:443/api/csrf-token,33,0,0
1751382002196,23,POST Travel Plans,201,,Thread Group 1-2,text,true,,1048,979,4,4,http://137.43.49.25:443/api/userplans/multiple,23,0,0
1751382002197,28,Post User Picture,201,,Thread Group 1-3,text,true,,578,9338,4,4,http://137.43.49.25:443/api/user/picture,28,0,0
1751382002225,12,GET User Details,200,,Thread Group 1-3,text,true,,620,231,4,4,http://137.43.49.25:443/api/user,11,0,0
1751382002219,21,Delete Museum Travel Plan,204,,Thread Group 1-2,,true,,393,295,4,4,http://137.43.49.25:443/api/userplans/3256,0,0,0
1751382002237,13,GET User Picture,200,,Thread Group 1-3,bin,true,,9295,231,4,4,http://137.43.49.25:443/api/user/picture/user_614_istockphoto-1337144146-612x612.jpg,13,0,0
1751382002241,20,Delete Parts of Travel Plan,204,,Thread Group 1-2,,true,,393,303,4,4,http://137.43.49.25:443/api/userplans,0,0,0
1751382002262,13,GET Travel Plans,200,,Thread Group 1-2,text,true,,932,268,4,4,http://137.43.49.25:443/api/userplans,13,0,0
1751382002276,13,PUT Travel Plan,200,,Thread Group 1-2,text,true,,632,462,4,4,http://137.43.49.25:443/api/userplans/3258,13,0,0
1751382002290,10,Post Logout,200,,Thread Group 1-2,,true,,498,317,4,4,http://137.43.49.25:443/api/logout,10,0,0
1751382002145,156,PUT User Details,200,,Thread Group 1-1,text,true,,620,310,4,4,http://137.43.49.25:443/api/user,156,0,0
1751382001970,344,GET List of Recommendations,200,,Thread Group 1-4,text,true,,1217,1360,4,4,http://137.43.49.25:443/api/pois/recommendation,336,0,0
1751382002301,33,GET Museum Recommendations,200,,Thread Group 1-1,text,true,,37238,328,4,4,http://137.43.49.25:443/api/pois?poiTypeName=museum&dateTime=2025-07-13T09:30:00.000000Z&limit=1000&transitType=bus&latitude=40.728&longitude=-73.999,22,0,0
1751382002315,22,POST Travel Plans,201,,Thread Group 1-4,text,true,,1048,979,4,4,http://137.43.49.25:443/api/userplans/multiple,21,0,0
1751382002337,18,Delete Museum Travel Plan,204,,Thread Group 1-4,,true,,393,295,4,4,http://137.43.49.25:443/api/userplans/3257,0,0,0
1751382002334,25,POST Museum Travel Plan,201,,Thread Group 1-1,text,true,,634,492,4,4,http://137.43.49.25:443/api/userplans,25,0,0
1751382002356,15,Delete Parts of Travel Plan,204,,Thread Group 1-4,,true,,393,303,4,4,http://137.43.49.25:443/api/userplans,0,0,0
1751382002251,135,PUT User Details,200,,Thread Group 1-3,text,true,,620,310,4,4,http://137.43.49.25:443/api/user,135,0,0
1751382002371,26,GET Travel Plans,200,,Thread Group 1-4,text,true,,932,268,4,4,http://137.43.49.25:443/api/userplans,25,0,0
1751382002300,116,Post Login,200,,Thread Group 1-2,,true,,490,233,4,4,http://137.43.49.25:443/api/login,116,0,0
1751382002397,19,PUT Travel Plan,200,,Thread Group 1-4,text,true,,632,462,4,4,http://137.43.49.25:443/api/userplans/3259,19,0,0
1751382002386,30,GET Museum Recommendations,200,,Thread Group 1-3,text,true,,37238,328,4,4,http://137.43.49.25:443/api/pois?poiTypeName=museum&dateTime=2025-07-13T09:30:00.000000Z&limit=1000&transitType=bus&latitude=40.728&longitude=-73.999,25,0,0
1751382002416,25,Post Logout,200,,Thread Group 1-4,,true,,498,317,4,4,http://137.43.49.25:443/api/logout,25,0,0
1751382002416,25,GET CSRF Token,200,,Thread Group 1-2,text,true,,564,185,4,4,http://137.43.49.25:443/api/csrf-token,24,0,0
1751382002441,69,Delete Account,204,,Thread Group 1-2,,true,,393,317,4,4,http://137.43.49.25:443/api/user,0,0,0
1751382002359,151,GET Park Recommendations,200,,Thread Group 1-1,text,true,,245636,349,4,4,http://137.43.49.25:443/api/pois?poiTypeName=park&dateTime=2025-07-13T11:00:00.779042Z&limit=1000&transitType=walk&latitude=40.69913810666333&longitude=-74.03949152484903,48,0,0
1751382002416,94,POST Museum Travel Plan,201,,Thread Group 1-3,text,true,,634,492,4,4,http://137.43.49.25:443/api/userplans,94,0,0
1751382002511,26,GET POI Types,200,,Thread Group 1-2,text,true,,700,130,4,4,http://137.43.49.25:443/api/poitypes,26,0,0
1751382002511,32,POST Park Travel Plan,201,,Thread Group 1-1,text,true,,632,483,4,4,http://137.43.49.25:443/api/userplans,32,0,0
1751382002441,115,Post Login,200,,Thread Group 1-4,,true,,490,233,4,4,http://137.43.49.25:443/api/login,115,0,0
1751382002558,62,GET CSRF Token,200,,Thread Group 1-4,text,true,,564,185,4,4,http://137.43.49.25:443/api/csrf-token,62,0,0
1751382002537,88,GET Weather,200,,Thread Group 1-2,text,true,,18980,163,4,4,http://137.43.49.25:443/api/weather?latitude=40.728&longitude=-73.999,85,0,0
1751382002511,127,GET Park Recommendations,200,,Thread Group 1-3,text,true,,245636,349,4,4,http://137.43.49.25:443/api/pois?poiTypeName=park&dateTime=2025-07-13T11:00:00.779042Z&limit=1000&transitType=walk&latitude=40.69913810666333&longitude=-74.03949152484903,62,0,0
1751382002626,14,GET Zone Busyness,200,,Thread Group 1-2,text,true,,487,185,4,4,http://137.43.49.25:443/api/zones/114?predictedHours=3&dateTime=2025-07-13T09:00:00.000000Z,14,0,0
1751382002621,33,Delete Account,204,,Thread Group 1-4,,true,,393,317,4,4,http://137.43.49.25:443/api/user,0,0,0
1751382002639,23,POST Park Travel Plan,201,,Thread Group 1-3,text,true,,632,483,4,4,http://137.43.49.25:443/api/userplans,23,0,0
1751382002655,12,GET POI Types,200,,Thread Group 1-4,text,true,,700,130,4,4,http://137.43.49.25:443/api/poitypes,12,0,0
1751382002668,43,GET Weather,200,,Thread Group 1-4,text,true,,18980,163,4,4,http://137.43.49.25:443/api/weather?latitude=40.728&longitude=-73.999,41,0,0
1751382002711,13,GET Zone Busyness,200,,Thread Group 1-4,text,true,,487,185,4,4,http://137.43.49.25:443/api/zones/114?predictedHours=3&dateTime=2025-07-13T09:00:00.000000Z,12,0,0
1751382002640,160,Post Account,201,,Thread Group 1-2,text,true,,553,247,4,4,http://137.43.49.25:443/api/register,159,0,0
1751382002543,338,GET List of Recommendations,200,,Thread Group 1-1,text,true,,1217,1360,4,4,http://137.43.49.25:443/api/pois/recommendation,332,0,0
1751382002724,171,Post Account,201,,Thread Group 1-4,text,true,,582,247,4,4,http://137.43.49.25:443/api/register,169,0,0
1751382002881,40,POST Travel Plans,201,,Thread Group 1-1,text,true,,1048,979,4,4,http://137.43.49.25:443/api/userplans/multiple,39,0,0
1751382002800,132,Post Login,200,,Thread Group 1-2,,true,,490,233,4,4,http://137.43.49.25:443/api/login,132,0,6
1751382002932,9,GET CSRF Token,200,,Thread Group 1-2,text,true,,564,185,4,4,http://137.43.49.25:443/api/csrf-token,9,0,0
1751382002921,24,Delete Museum Travel Plan,204,,Thread Group 1-1,,true,,393,295,4,4,http://137.43.49.25:443/api/userplans/3268,0,0,0
1751382002946,54,Delete Parts of Travel Plan,204,,Thread Group 1-1,,true,,393,303,4,4,http://137.43.49.25:443/api/userplans,0,0,0
1751382002941,62,Post User Picture,201,,Thread Group 1-2,text,true,,578,9335,4,4,http://137.43.49.25:443/api/user/picture,62,0,0
1751382003004,13,GET User Details,200,,Thread Group 1-2,text,true,,620,231,4,4,http://137.43.49.25:443/api/user,13,0,0
1751382003001,20,GET Travel Plans,200,,Thread Group 1-1,text,true,,932,268,4,4,http://137.43.49.25:443/api/userplans,20,0,0
1751382003017,13,GET User Picture,200,,Thread Group 1-2,bin,true,,9295,231,4,4,http://137.43.49.25:443/api/user/picture/user_615_istockphoto-1337144146-612x612.jpg,12,0,0
1751382003022,14,PUT Travel Plan,200,,Thread Group 1-1,text,true,,632,462,4,4,http://137.43.49.25:443/api/userplans/3270,14,0,0
1751382003037,10,Post Logout,200,,Thread Group 1-1,,true,,498,317,4,4,http://137.43.49.25:443/api/logout,10,0,0
1751382002662,391,GET List of Recommendations,200,,Thread Group 1-3,text,true,,1217,1360,4,4,http://137.43.49.25:443/api/pois/recommendation,372,0,0
1751382002895,168,Post Login,200,,Thread Group 1-4,,true,,490,233,4,4,http://137.43.49.25:443/api/login,168,0,0
1751382003063,9,GET CSRF Token,200,,Thread Group 1-4,text,true,,564,185,4,4,http://137.43.49.25:443/api/csrf-token,8,0,0
1751382003062,20,POST Travel Plans,201,,Thread Group 1-3,text,true,,1048,979,4,4,http://137.43.49.25:443/api/userplans/multiple,20,0,0
1751382003072,18,Post User Picture,201,,Thread Group 1-4,text,true,,578,9353,4,4,http://137.43.49.25:443/api/user/picture,18,0,0
1751382003083,19,Delete Museum Travel Plan,204,,Thread Group 1-3,,true,,393,295,4,4,http://137.43.49.25:443/api/userplans/3269,0,0,0
